term,term_difference,en_tf,sm_tf
answer,-0.000707974048612,0.000259533812389,0.000967507861001
measure,-0.000700820939551,0.000105435611283,0.000806256550834
easy,-0.000693189169202,3.24417265487e-05,0.000725630895751
question,-0.000692205036362,0.00156531330597,0.00225751834234
go,-0.000684121414989,0.000202760790929,0.000886882205918
there,-0.000683137282149,0.00173563237035,0.0024187696525
spoken,-0.000681249447259,0.00068938668916,0.00137063613642
score,-0.000676010983351,0.000210871222566,0.000886882205918
show,-0.000675532322063,0.000291975538938,0.000967507861001
type,-0.00067361767691,0.000616392804425,0.00129001048134
spanish,-0.000666943229138,0.000381190286947,0.00104813351608
teaching,-0.000659790120077,0.000227092085841,0.000886882205918
writing,-0.000657875474924,0.000551509351328,0.00120938482625
want,-0.000652637011016,7.29938847345e-05,0.000725630895751
friend,-0.000652637011016,7.29938847345e-05,0.000725630895751
two,-0.000652131539465,0.00152476114779,0.00217689268725
many,-0.0006506955556,0.0017680740969,0.0024187696525
stevick,-0.000645005240668,0.0,0.000645005240668
index,-0.000644526579379,8.11043163717e-05,0.000725630895751
main,-0.000643569256803,0.000243312949115,0.000886882205918
average,-0.000636416147742,8.92147480089e-05,0.000725630895751
reform,-0.000636416147742,8.92147480089e-05,0.000725630895751
did,-0.000634980163877,0.000332527697124,0.000967507861001
false,-0.000628305716105,9.73251796461e-05,0.000725630895751
read,-0.000627348393528,0.000259533812389,0.000886882205918
country,-0.000618280639315,0.00042985287677,0.00104813351608
test,-0.00060205977604,0.000446073740044,0.00104813351608
professor,-0.000587753557919,0.000137877337832,0.000725630895751
usually,-0.000575813835976,0.000794822300443,0.00137063613642
explanation,-0.000563900924296,8.11043163717e-05,0.000645005240668
like,-0.00056007163399,0.000729938847345,0.00129001048134
clause,-0.000555790492659,8.92147480089e-05,0.000645005240668
length,-0.00055531183137,0.000170319064381,0.000725630895751
school,-0.000551961202353,0.000738049278983,0.00129001048134
percentage,-0.00054815872231,1.62208632743e-05,0.000564379585584
reduction,-0.00054815872231,1.62208632743e-05,0.000564379585584
vocabulary,-0.000546244077157,0.000340638128761,0.000886882205918
conversation,-0.000531459197747,0.00011354604292,0.000645005240668
family,-0.000521434120957,0.000446073740044,0.000967507861001
intonation,-0.00052047679838,0.000608282372788,0.00112875917117
so,-0.000519519475804,0.000770491005531,0.00129001048134
flesch,-0.000515716995761,4.8662589823e-05,0.000564379585584
sample,-0.000507606564124,5.67730214602e-05,0.000564379585584
taught,-0.000507127902836,0.000137877337832,0.000645005240668
changed,-0.000507127902836,0.000137877337832,0.000645005240668
okrand,-0.000499496132487,6.48834530974e-05,0.000564379585584
say,-0.00049853880991,0.000227092085841,0.000725630895751
first,-0.000490880229298,0.00152476114779,0.00201564137709
can,-0.00048941743517,0.00313873704359,0.00362815447876
doe,-0.00048851373312,0.000559619782965,0.00104813351608
occitan,-0.000483275269212,8.11043163717e-05,0.000564379585584
teacher,-0.000482796607924,0.000162208632743,0.000645005240668
used,-0.000481307003533,0.00314684747522,0.00362815447876
famous,-0.000475164837575,8.92147480089e-05,0.000564379585584
example,-0.000473675233184,0.00307385359049,0.00354752882367
frequency,-0.00046657574465,0.000178429496018,0.000645005240668
each,-0.000463225115632,0.00074615971062,0.00120938482625
use,-0.000461762321504,0.00236013560642,0.00282189792792
lexeme,-0.000459422635589,2.43312949115e-05,0.000483753930501
created,-0.000450354881375,0.000194650359292,0.000645005240668
talk,-0.000450354881375,0.000194650359292,0.000645005240668
rising,-0.000450354881375,0.000194650359292,0.000645005240668
applied,-0.000440808465873,0.000446073740044,0.000886882205918
some,-0.000437431026592,0.00238446690133,0.00282189792792
england,-0.000434612679389,0.000129766906195,0.000564379585584
writer,-0.000434134018101,0.000210871222566,0.000645005240668
wrote,-0.000434134018101,0.000210871222566,0.000645005240668
august,-0.00042698090904,5.67730214602e-05,0.000483753930501
short,-0.000426502247752,0.000137877337832,0.000564379585584
done,-0.000426023586464,0.000218981654204,0.000645005240668
sometimes,-0.00042171563487,0.000948920501549,0.00137063613642
hard,-0.000418870477403,6.48834530974e-05,0.000483753930501
think,-0.000418391816115,0.000145987769469,0.000564379585584
worked,-0.000410281384478,0.000154098201106,0.000564379585584
british,-0.000408366739325,0.000478515466593,0.000886882205918
movie,-0.000402649614129,8.11043163717e-05,0.000483753930501
institute,-0.000402170952841,0.000162208632743,0.000564379585584
california,-0.000402170952841,0.000162208632743,0.000564379585584
law,-0.000400734968976,0.000405521581859,0.000806256550834
reading,-0.000400734968976,0.000405521581859,0.000806256550834
prediction,-0.00039501784378,8.11043163717e-06,0.000403128275417
historical,-0.000392624537339,0.000413632013496,0.000806256550834
why,-0.000386428750855,9.73251796461e-05,0.000483753930501
passage,-0.000386428750855,9.73251796461e-05,0.000483753930501
london,-0.000385950089566,0.000178429496018,0.000564379585584
root,-0.000384035444413,0.000502846761505,0.000886882205918
keep,-0.000378796980506,2.43312949115e-05,0.000403128275417
semiotics,-0.000378318319217,0.000105435611283,0.000483753930501
get,-0.000378318319217,0.000105435611283,0.000483753930501
kong,-0.000375925012776,0.000510957193142,0.000886882205918
after,-0.000375446351488,0.000592061509514,0.000967507861001
put,-0.00037020788758,0.00011354604292,0.000483753930501
minority,-0.00037020788758,0.00011354604292,0.000483753930501
well,-0.000365421274698,0.000924589206638,0.00129001048134
textbook,-0.000362576117231,4.05521581859e-05,0.000403128275417
phd,-0.000362576117231,4.05521581859e-05,0.000403128275417
college,-0.000361618794655,0.000202760790929,0.000564379585584
come,-0.000361140133367,0.000283865107301,0.000645005240668
international,-0.00036018281079,0.000446073740044,0.000806256550834
became,-0.00036018281079,0.000446073740044,0.000806256550834
hong,-0.000359704149502,0.000527178056416,0.000886882205918
legomenon,-0.000354465685594,4.8662589823e-05,0.000403128275417
government,-0.000353029701729,0.000291975538938,0.000645005240668
street,-0.000346355253957,5.67730214602e-05,0.000403128275417
helped,-0.000346355253957,5.67730214602e-05,0.000403128275417
falling,-0.000345876592669,0.000137877337832,0.000483753930501
statement,-0.00034539793138,0.000218981654204,0.000564379585584
master,-0.00033824482232,6.48834530974e-05,0.000403128275417
died,-0.00033824482232,6.48834530974e-05,0.000403128275417
opposite,-0.000337766161032,0.000145987769469,0.000483753930501
art,-0.000337287499743,0.000227092085841,0.000564379585584
computer,-0.000336808838455,0.000308196402213,0.000645005240668
listed,-0.000330134390683,7.29938847345e-05,0.000403128275417
doing,-0.000330134390683,7.29938847345e-05,0.000403128275417
learner,-0.000330134390683,7.29938847345e-05,0.000403128275417
derived,-0.000328698406818,0.00031630683385,0.000645005240668
book,-0.000326783761665,0.000640724099337,0.000967507861001
fog,-0.000322502620334,0.0,0.000322502620334
ease,-0.000322023959046,8.11043163717e-05,0.000403128275417
mind,-0.000321545297757,0.000162208632743,0.000483753930501
good,-0.000321545297757,0.000162208632743,0.000483753930501
table,-0.000321545297757,0.000162208632743,0.000483753930501
instance,-0.000320587975181,0.000324417265487,0.000645005240668
now,-0.000320109313892,0.000405521581859,0.000725630895751
very,-0.000319151991316,0.000567730214602,0.000886882205918
du,-0.000314392188697,8.11043163717e-06,0.000322502620334
technical,-0.000313913527408,8.92147480089e-05,0.000403128275417
base,-0.000313913527408,8.92147480089e-05,0.000403128275417
run,-0.000313913527408,8.92147480089e-05,0.000403128275417
give,-0.00031343486612,0.000170319064381,0.000483753930501
status,-0.000312956204832,0.000251423380752,0.000564379585584
kind,-0.000312477543544,0.000332527697124,0.000645005240668
subject,-0.000311041559679,0.000575840646239,0.000886882205918
textual,-0.000306281757059,1.62208632743e-05,0.000322502620334
lung,-0.000306281757059,1.62208632743e-05,0.000322502620334
counting,-0.000306281757059,1.62208632743e-05,0.000322502620334
stem,-0.000305803095771,9.73251796461e-05,0.000403128275417
several,-0.000302931128042,0.000583951077876,0.000886882205918
out,-0.000302931128042,0.000583951077876,0.000886882205918
then,-0.000302452466753,0.000665055394248,0.000967507861001
count,-0.000298171325422,2.43312949115e-05,0.000322502620334
air,-0.000298171325422,2.43312949115e-05,0.000322502620334
measured,-0.000298171325422,2.43312949115e-05,0.000322502620334
broader,-0.000297692664134,0.000105435611283,0.000403128275417
bad,-0.000297692664134,0.000105435611283,0.000403128275417
trek,-0.000290060893785,3.24417265487e-05,0.000322502620334
impaired,-0.000290060893785,3.24417265487e-05,0.000322502620334
bec,-0.000290060893785,3.24417265487e-05,0.000322502620334
pit,-0.000290060893785,3.24417265487e-05,0.000322502620334
three,-0.000287667587344,0.000437963308407,0.000725630895751
idea,-0.000286710264767,0.000600171941151,0.000886882205918
talking,-0.000281950462148,4.05521581859e-05,0.000322502620334
terrell,-0.000281950462148,4.05521581859e-05,0.000322502620334
adamson,-0.00028147180086,0.000121656474558,0.000403128275417
alphabet,-0.000280035816995,0.000364969423673,0.000645005240668
listener,-0.000273840030511,4.8662589823e-05,0.000322502620334
march,-0.000273840030511,4.8662589823e-05,0.000322502620334
wale,-0.000273840030511,4.8662589823e-05,0.000322502620334
all,-0.000273813220247,0.00141932553651,0.00169313875675
southern,-0.000273361369222,0.000129766906195,0.000403128275417
association,-0.000272404046646,0.000291975538938,0.000564379585584
corpus,-0.000272404046646,0.000291975538938,0.000564379585584
phonetic,-0.000271925385358,0.00037307985531,0.000645005240668
she,-0.000271925385358,0.00037307985531,0.000645005240668
basic,-0.000271925385358,0.00037307985531,0.000645005240668
star,-0.000265729598874,5.67730214602e-05,0.000322502620334
pulmonic,-0.000265729598874,5.67730214602e-05,0.000322502620334
establish,-0.000265729598874,5.67730214602e-05,0.000322502620334
north,-0.000265250937585,0.000137877337832,0.000403128275417
important,-0.000263336292432,0.000462294603319,0.000725630895751
written,-0.000260942985991,0.000867816185177,0.00112875917117
internet,-0.000257619167236,6.48834530974e-05,0.000322502620334
your,-0.000257619167236,6.48834530974e-05,0.000322502620334
acronym,-0.000257619167236,6.48834530974e-05,0.000322502620334
verb,-0.000256183183372,0.000308196402213,0.000564379585584
an,-0.000255145430005,0.004582393875,0.00483753930501
needed,-0.000249508735599,7.29938847345e-05,0.000322502620334
longest,-0.000249508735599,7.29938847345e-05,0.000322502620334
spelling,-0.000249030074311,0.000154098201106,0.000403128275417
natural,-0.000247594090446,0.000397411150221,0.000645005240668
gunning,-0.00024187696525,0.0,0.00024187696525
flemish,-0.00024187696525,0.0,0.00024187696525
spache,-0.00024187696525,0.0,0.00024187696525
na,-0.00024187696525,0.0,0.00024187696525
his,-0.000241823344724,0.00274132589336,0.00298314923809
october,-0.000241398303962,8.11043163717e-05,0.000322502620334
occurs,-0.000240919642674,0.000162208632743,0.000403128275417
ryckmans,-0.000233766533613,8.11043163717e-06,0.00024187696525
flammable,-0.000233766533613,8.11043163717e-06,0.00024187696525
earned,-0.000233766533613,8.11043163717e-06,0.00024187696525
dale,-0.000233766533613,8.11043163717e-06,0.00024187696525
piece,-0.000233287872325,8.92147480089e-05,0.000322502620334
finland,-0.000233287872325,8.92147480089e-05,0.000322502620334
philology,-0.000233287872325,8.92147480089e-05,0.000322502620334
established,-0.000232809211037,0.000170319064381,0.000403128275417
together,-0.000232809211037,0.000170319064381,0.000403128275417
simple,-0.000232809211037,0.000170319064381,0.000403128275417
syllable,-0.000230894565884,0.000494736329867,0.000725630895751
new,-0.00022897992073,0.000819153595354,0.00104813351608
if,-0.000228501259442,0.000900257911726,0.00112875917117
french,-0.000228501259442,0.000900257911726,0.00112875917117
another,-0.000227543936866,0.00106246654447,0.00129001048134
costanoan,-0.000225656101976,1.62208632743e-05,0.00024187696525
counted,-0.000225656101976,1.62208632743e-05,0.00024187696525
disestablishment,-0.000225656101976,1.62208632743e-05,0.00024187696525
antidisestablishmentarianism,-0.000225656101976,1.62208632743e-05,0.00024187696525
affix,-0.000225177440688,9.73251796461e-05,0.000322502620334
criticism,-0.000224698779399,0.000178429496018,0.000403128275417
hapax,-0.000224220118111,0.000259533812389,0.000483753930501
difficult,-0.000224220118111,0.000259533812389,0.000483753930501
these,-0.000223235985271,0.00179240539181,0.00201564137709
edinburgh,-0.000217545670339,2.43312949115e-05,0.00024187696525
complicated,-0.000217545670339,2.43312949115e-05,0.00024187696525
vision,-0.000217545670339,2.43312949115e-05,0.00024187696525
swain,-0.000217545670339,2.43312949115e-05,0.00024187696525
retired,-0.000217545670339,2.43312949115e-05,0.00024187696525
tracy,-0.000217545670339,2.43312949115e-05,0.00024187696525
ranking,-0.000217545670339,2.43312949115e-05,0.00024187696525
award,-0.000217067009051,0.000105435611283,0.000322502620334
look,-0.000217067009051,0.000105435611283,0.000322502620334
artificial,-0.000217067009051,0.000105435611283,0.000322502620334
province,-0.000217067009051,0.000105435611283,0.000322502620334
body,-0.000217067009051,0.000105435611283,0.000322502620334
hearing,-0.000217067009051,0.000105435611283,0.000322502620334
basque,-0.000216588347762,0.000186539927655,0.000403128275417
here,-0.000216109686474,0.000267644244027,0.000483753930501
learn,-0.000216109686474,0.000267644244027,0.000483753930501
zipf,-0.000216109686474,0.000267644244027,0.000483753930501
gender,-0.000216109686474,0.000267644244027,0.000483753930501
