term,term_difference,en_tf,sm_tf
feeling,-0.000441395740137,0.000609405042528,0.00105080078267
id,-0.000441388202515,7.49535613804e-05,0.000516341763896
look,-0.000438535301179,0.000141216854775,0.000579752155953
kind,-0.000430968906398,0.000203135014176,0.000634103920574
know,-0.0004280596205,0.0001879270452,0.0006159866657
go,-0.00042336492191,0.000210738998664,0.000634103920574
try,-0.000413513191011,0.000111887200322,0.000525400391333
much,-0.000402894689126,0.000475792172241,0.000878686861367
learn,-0.000397294117952,0.000236809802622,0.000634103920574
baby,-0.000397162553976,4.67101904255e-05,0.000443872744402
bad,-0.000396095065332,7.49535613804e-05,0.000471048626712
had,-0.000391028287681,0.0011308211217,0.00152184940938
done,-0.000390020903207,0.000198789880183,0.00058881078339
happens,-0.000389190210038,4.56239069272e-05,0.000434814116965
might,-0.000382123738683,0.000306331946511,0.000688455685195
talk,-0.000380868301502,6.30044428995e-05,0.000443872744402
change,-0.000378079322348,0.000745190479811,0.00112326980216
will,-0.00037500842039,0.00102002020487,0.00139502862526
type,-0.000373771778062,0.000803849788718,0.00117762156678
you,-0.000372309597492,0.000261794323082,0.000634103920574
started,-0.000366028691977,8.69026798614e-05,0.000452931371839
born,-0.000365348357637,0.000150993406259,0.000516341763896
doe,-0.000356940012455,0.000567039986096,0.000923979998551
same,-0.000354181085386,0.000769088716773,0.00112326980216
then,-0.000346832691227,0.000622440444507,0.000969273135734
doctor,-0.000323994405288,8.36438293666e-05,0.000407638234655
she,-0.000323227634302,0.000546400599628,0.00086962823393
gay,-0.000322348094193,0.00084621484515,0.00116856293934
caused,-0.000316852754519,0.000235723519124,0.000552576273643
life,-0.000316679881227,0.00103305560685,0.00134973548808
movie,-0.000314935777851,8.36438293666e-05,0.000398579607218
even,-0.00031028620659,0.000695221438891,0.00100550764548
wrong,-0.000310222284408,7.92986953735e-05,0.000389520979781
made,-0.000309805078018,0.000523588646165,0.000833393724183
where,-0.000308481999045,0.000706084273874,0.00101456627292
human,-0.000305843378719,0.00160552701044,0.00191137038916
all,-0.00030350165804,0.00136328579033,0.00166678744837
our,-0.000295920188016,0.000356300987432,0.000652221175447
themselves,-0.000295296238236,0.0005018629762,0.000797159214436
but,-0.000294307747018,0.00221493205297,0.00250923979999
up,-0.000294209954738,0.000502949259698,0.000797159214436
we,-0.00028842897265,0.00052684749666,0.000815276469309
main,-0.000286049662263,0.000230292101633,0.000516341763896
happen,-0.00028483181479,4.12787729342e-05,0.000326110587724
ego,-0.000280637039626,0.000262880606581,0.000543517646206
better,-0.00027669785479,0.000330230183473,0.000606928038264
come,-0.000276367085047,0.000375854090401,0.000652221175447
after,-0.000274882390013,0.000848387412147,0.00112326980216
believed,-0.000273401414588,0.000279174859055,0.000552576273643
bird,-0.000273251055759,6.19181594012e-05,0.000335169215161
without,-0.000272446695065,0.00047036075475,0.000742807449815
doing,-0.000269661435521,0.000110800916823,0.000380462352344
garland,-0.000268169202865,4.8882757422e-05,0.000317051960287
world,-0.000266173327173,0.000829920592676,0.00109609391985
hallucination,-0.00026574104554,0.000205307581173,0.000471048626712
anne,-0.000265241122114,6.5177009896e-06,0.000271758823103
lot,-0.000261651501875,5.54004584116e-05,0.000317051960287
describe,-0.000259941268598,0.000202048730678,0.000461989999275
understand,-0.000256002083762,0.00026939830757,0.000525400391333
religion,-0.000255983288909,0.000242241220114,0.000498224509022
tell,-0.000251874950391,6.5177009896e-05,0.000317051960287
asperger,-0.000251175821197,0.000102110648837,0.000353286470034
at,-0.000250108430955,0.00274829725062,0.00299840568157
learning,-0.000249991843821,0.00100915736989,0.00125914921371
just,-0.000248747663872,0.000258535472588,0.000507283136459
give,-0.00024764258552,0.000232464668629,0.000480107254149
take,-0.000245620377352,0.000451893935279,0.000697514312631
patient,-0.000243635758892,0.000725637376843,0.000969273135734
conscious,-0.000241842808578,0.000229205818134,0.000471048626712
hard,-0.000241012115408,7.60398448787e-05,0.000317051960287
pleasure,-0.00023924549757,0.000141216854775,0.000380462352344
water,-0.000233757695517,6.5177009896e-05,0.000298934705413
instinct,-0.000230517639876,9.55929478475e-05,0.000326110587724
inherited,-0.000228657047769,2.49845204601e-05,0.00025364156823
family,-0.000228277431087,0.000523588646165,0.000751866077252
only,-0.000228247379002,0.0010037259524,0.0012319733314
english,-0.000226634839602,0.00024441378711,0.000471048626712
always,-0.000224424682898,0.000192272179193,0.000416696862091
studied,-0.000220079548905,0.000196617313186,0.000416696862091
job,-0.000219692394601,0.000160769957744,0.000380462352344
sexually,-0.000218899291139,6.19181594012e-05,0.00028081745054
see,-0.000218869239053,0.000542055465635,0.000760924704689
certain,-0.000215185644547,0.000455152785774,0.000670338430321
watson,-0.000214167002841,3.04159379515e-05,0.000244582940793
trait,-0.000213693411891,0.000393234626373,0.000606928038264
show,-0.000211633614016,0.000558349718109,0.000769983332126
may,-0.000210216659177,0.00322300313936,0.00343321979854
normal,-0.000208168020131,0.000262880606581,0.000471048626712
said,-0.000207874840095,0.000362818688421,0.000570693528517
could,-0.000206277375939,0.000672409485428,0.000878686861367
nervous,-0.000204116066174,0.000167287658733,0.000371403724908
stop,-0.000202236679214,6.95221438891e-05,0.000271758823103
believe,-0.000202037473446,0.000305245663013,0.000507283136459
got,-0.000201481165459,2.49845204601e-05,0.000226465685919
able,-0.000199515341852,0.00032588504948,0.000525400391333
name,-0.000196568466247,0.000256362905591,0.000452931371839
vygotsky,-0.000196124927382,0.000139044287778,0.000335169215161
damage,-0.000196087337675,8.47301128649e-05,0.00028081745054
getting,-0.000193895975825,5.97455924047e-05,0.00025364156823
food,-0.000190362740148,0.000190099612197,0.000380462352344
friend,-0.000188246557712,0.000273743441563,0.000461989999275
created,-0.000188190173151,0.000192272179193,0.000380462352344
neuropsychology,-0.000186641555934,4.8882757422e-05,0.000235524313356
before,-0.00018614917013,0.000384544358387,0.000570693528517
question,-0.000184307372877,0.000341093018456,0.000525400391333
everyone,-0.000182296421941,5.32278914151e-05,0.000235524313356
syndrome,-0.000182153600734,0.000370422672909,0.000552576273643
play,-0.000181604830369,0.000624613011504,0.000806217841873
reason,-0.000180680162931,0.000335661600965,0.000516341763896
speech,-0.000180604983517,0.000227033251138,0.000407638234655
safety,-0.000180492214395,6.40907263978e-05,0.000244582940793
start,-0.000178338442252,9.3420380851e-05,0.000271758823103
known,-0.000175861437988,0.000702825423379,0.000878686861367
else,-0.000173974513405,7.06084273874e-05,0.000244582940793
live,-0.000172557460164,0.000117318617813,0.000289876077977
would,-0.000172072611982,0.000987431699925,0.00115950431191
treat,-0.000171820741263,9.99380818406e-05,0.000271758823103
studying,-0.000171084022361,8.25575458683e-05,0.00025364156823
wrote,-0.000170110507985,0.000246586354107,0.000416696862091
horse,-0.000169242225108,3.91062059376e-05,0.000208348431046
find,-0.00016904301934,0.000274829725062,0.000443872744402
dream,-0.000167351580916,0.000448635084784,0.0006159866657
tutor,-0.000165265450566,5.21416079168e-05,0.000217407058482
around,-0.000163979961299,0.000288951410539,0.000452931371839
reinforcement,-0.000163498832727,0.000117318617813,0.00028081745054
being,-0.000162908753045,0.00135894065633,0.00152184940938
wanted,-0.000160183597671,3.91062059376e-05,0.000199289803609
together,-0.000159928007342,0.000193358462692,0.000353286470034
mother,-0.000159191288441,0.000175977926719,0.000335169215161
taken,-0.000159172493588,0.000148820839263,0.00030799333285
changed,-0.00015913490388,9.45066643493e-05,0.00025364156823
parent,-0.000159067262088,0.00052032979567,0.000679397057758
dance,-0.000158360595272,2.28119534636e-05,0.000181172548735
desire,-0.000156744336262,0.000305245663013,0.000461989999275
why,-0.00015663156714,0.000142303138273,0.000298934705413
long,-0.0001559512328,0.000206393864671,0.000362345097471
special,-0.000155564078496,0.000170546509228,0.000326110587724
hierarchy,-0.000155507693935,8.90752468579e-05,0.000244582940793
out,-0.000154248537144,0.000887493618084,0.00104174215523
put,-0.000150831790198,0.000139044287778,0.000289876077977
case,-0.000150177788334,0.00076474358278,0.000914921371114
symptom,-0.000149828223737,0.000783210402251,0.000933038625987
answer,-0.00014937714725,0.00013144030329,0.00028081745054
mammal,-0.000149320762689,4.99690409203e-05,0.000199289803609
famous,-0.000148621633495,8.69026798614e-05,0.000235524313356
teach,-0.000148253274044,7.82124118753e-05,0.000226465685919
article,-0.000147260964814,0.000215084132657,0.000362345097471
country,-0.00014624986073,0.000324798765982,0.000471048626712
drive,-0.000145749937304,0.000126008885799,0.000271758823103
crime,-0.000145400372707,0.00014447570527,0.000289876077977
trouble,-0.000144956833842,2.71570874567e-05,0.000172113921299
interested,-0.000143908140051,8.25575458683e-05,0.000226465685919
predator,-0.000143889345197,5.54004584116e-05,0.000199289803609
superego,-0.000143870550344,2.8243370955e-05,0.000172113921299
attracted,-0.000142803061699,5.64867419099e-05,0.000199289803609
dsm,-0.000141423598165,0.000157511107249,0.000298934705413
trying,-0.000141367213604,7.60398448787e-05,0.000217407058482
really,-0.000140280930106,7.7126128377e-05,0.000217407058482
strange,-0.0001391570569,2.38982369619e-05,0.000163055293862
instead,-0.000138202337377,0.000215084132657,0.000353286470034
eat,-0.000137352849354,3.47610719446e-05,0.000172113921299
another,-0.000137161181208,0.000804936072216,0.000942097253424
helped,-0.000136304155563,9.01615303562e-05,0.000226465685919
become,-0.000135830564613,0.000452980218777,0.00058881078339
specie,-0.000135680205784,0.000235723519124,0.000371403724908
intelligence,-0.000134650306846,0.000318281064992,0.000452931371839
love,-0.000134507485639,0.000635475846486,0.000769983332126
nerve,-0.00013446235831,4.67101904255e-05,0.000181172548735
mating,-0.00013446235831,4.67101904255e-05,0.000181172548735
belief,-0.000133695587323,0.000509466960687,0.000643162548011
level,-0.000132466482618,0.00082774802568,0.000960214508298
big,-0.000131571867266,5.86593089064e-05,0.000190231176172
abnormal,-0.000130504378621,8.69026798614e-05,0.000217407058482
lgbt,-0.000130305172853,0.000322626198985,0.000452931371839
ancient,-0.000130211198585,0.000186840761702,0.000317051960287
incest,-0.000130154814024,0.000105369499332,0.000235524313356
stress,-0.00012997440311,0.000368250105913,0.000498224509022
principle,-0.000127414681809,0.000334575317466,0.000461989999275
keep,-0.000127245528126,9.01615303562e-05,0.000217407058482
thinking,-0.000125941244006,0.000299814245522,0.000425755489528
story,-0.000125866064592,0.000191185895695,0.000317051960287
met,-0.000125790885177,8.25575458683e-05,0.000208348431046
going,-0.000125790885177,8.25575458683e-05,0.000208348431046
chemical,-0.000125772090324,5.54004584116e-05,0.000181172548735
aba,-0.000125035371423,3.80199224394e-05,0.000163055293862
resilience,-0.000125016576569,1.08628349827e-05,0.000135879411552
griffith,-0.000124298652521,2.06393864671e-05,0.000144938038988
asylum,-0.000124298652521,2.06393864671e-05,0.000144938038988
reaction,-0.000124137036461,0.000310677080504,0.000434814116965
great,-0.000124043062192,0.000174891643221,0.000298934705413
enough,-0.000123986677632,9.3420380851e-05,0.000217407058482
anything,-0.000123599523327,5.75730254082e-05,0.000181172548735
happened,-0.000123580728474,3.04159379515e-05,0.000153996666425
taught,-0.000122900394133,9.45066643493e-05,0.000217407058482
albert,-0.000122862804426,4.01924894359e-05,0.000163055293862
place,-0.000121614904867,0.000331316466972,0.000452931371839
book,-0.000121141313917,0.000694135155393,0.000815276469309
condition,-0.000121103724209,0.000639820980479,0.000760924704689
delusion,-0.000121077391734,7.82124118753e-05,0.000199289803609
belonging,-0.000121039802026,2.38982369619e-05,0.000144938038988
hear,-0.000120671442576,1.52079689757e-05,0.000135879411552
home,-0.000120415852247,0.00016946022573,0.000289876077977
adult,-0.00012027303104,0.000486655007224,0.000606928038264
us,-0.000119716723053,0.000206393864671,0.000326110587724
father,-0.000118592849847,0.000153165973256,0.000271758823103
learned,-0.000118574054994,0.000126008885799,0.000244582940793
side,-0.000118224490397,0.00014447570527,0.000262700195666
war,-0.000116845026862,0.000245500070608,0.000362345097471
instinctive,-0.000115240025084,2.06393864671e-05,0.000135879411552
died,-0.000112368328894,5.97455924047e-05,0.000172113921299
